DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
09/30/2017,17:10,,,40.58789,-74.15319,"(40.58789, -74.15319)",KELLY BOULEVARD                 ,TRAVIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761164,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,17:15,MANHATTAN,10002,40.71918,-73.985374,"(40.71918, -73.985374)",,,158       RIVINGTON STREET              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3760957,PASSENGER VEHICLE,PICK-UP TRUCK,,,
09/30/2017,17:15,,,40.711227,-73.72826,"(40.711227, -73.72826)",CROSS ISLAND PARKWAY            ,HEMPSTEAD AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3760459,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,17:15,BRONX,10457,40.846863,-73.90142,"(40.846863, -73.90142)",EAST 176 STREET                 ,WEBSTER AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3760489,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,17:20,BROOKLYN,11206,40.700882,-73.93656,"(40.700882, -73.93656)",,,494       BUSHWICK AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3760437,PASSENGER VEHICLE,MOTORCYCLE,,,
09/30/2017,17:20,,,,,,VANWYCK EXPRESSWAY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3761267,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,17:20,QUEENS,11372,40.7538,-73.879364,"(40.7538, -73.879364)",,,34-17     88 STREET                     ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3760701,SPORT UTILITY / STATION WAGON,BICYCLE,,,
09/30/2017,17:23,QUEENS,11419,40.685936,-73.82594,"(40.685936, -73.82594)",LIBERTY AVENUE                  ,117 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3761547,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,17:30,QUEENS,11691,40.609535,-73.75372,"(40.609535, -73.75372)",BEACH CHANNEL DRIVE             ,HORTON AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,3761779,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,17:30,,,40.723305,-74.00802,"(40.723305, -74.00802)",HUDSON STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3760985,TAXI,PASSENGER VEHICLE,,,
09/30/2017,17:40,BROOKLYN,11213,40.66925,-73.93944,"(40.66925, -73.93944)",EASTERN PARKWAY                 ,ALBANY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3762385,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
09/30/2017,17:45,QUEENS,11434,40.6707,-73.77366,"(40.6707, -73.77366)",BREWER BOULEVARD                ,140 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3760569,PASSENGER VEHICLE,,,,
09/30/2017,17:45,STATEN ISLAND,10308,40.555466,-74.147484,"(40.555466, -74.147484)",DEWEY AVENUE                    ,EXETER STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Traffic Control Disregarded,,,,3761044,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,17:45,,,40.816555,-73.91677,"(40.816555, -73.91677)",WESTCHESTER AVENUE              ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3760455,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,17:45,,,40.828114,-73.93107,"(40.828114, -73.93107)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3760877,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
09/30/2017,17:46,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3762388,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,17:47,,,40.752975,-73.91024,"(40.752975, -73.91024)",51 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3761362,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,17:47,,,40.71326,-73.95341,"(40.71326, -73.95341)",RODNEY STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761332,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,17:50,QUEENS,11368,40.742836,-73.86632,"(40.742836, -73.86632)",,,97-02     CORONA AVENUE                 ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3761095,PASSENGER VEHICLE,TAXI,,,
09/30/2017,17:50,MANHATTAN,10037,40.81342,-73.93715,"(40.81342, -73.93715)",WEST 136 STREET                 ,5 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3761552,PASSENGER VEHICLE,,,,
09/30/2017,18:00,QUEENS,11413,40.67948,-73.75741,"(40.67948, -73.75741)",MERRICK BOULEVARD               ,MONTAUK STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3760570,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,18:00,,,,,,ATLANTIC AVE                    ,96 STREET,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,3761274,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,18:00,,,,,,HAVILAND AVENUE                 ,CASTLE HILL AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3761388,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,18:02,MANHATTAN,10023,40.773872,-73.98223,"(40.773872, -73.98223)",BROADWAY                        ,WEST 66 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3761530,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,18:03,,,40.709225,-73.843155,"(40.709225, -73.843155)",UNION TURNPIKE                  ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3760763,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,18:07,STATEN ISLAND,10310,40.629684,-74.11123,"(40.629684, -74.11123)",FOREST AVENUE                   ,BEMENT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3761416,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,18:15,,,40.8668,-73.89582,"(40.8668, -73.89582)",EAST KINGSBRIDGE ROAD           ,,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3760501,PASSENGER VEHICLE,,,,
09/30/2017,18:20,QUEENS,11354,40.765774,-73.81183,"(40.765774, -73.81183)",,,35-19     153 STREET                    ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3760335,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,18:20,QUEENS,11355,40.739807,-73.81223,"(40.739807, -73.81223)",,,59-46     156 STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,3760338,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,18:25,,,40.658184,-73.94518,"(40.658184, -73.94518)",HAWTHORNE STREET                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3760425,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,18:25,,,40.842503,-73.92797,"(40.842503, -73.92797)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3760878,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,18:27,MANHATTAN,10034,40.86705,-73.920815,"(40.86705, -73.920815)",,,588       WEST 207 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3761933,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,18:29,BRONX,10468,40.859303,-73.89884,"(40.859303, -73.89884)",GRAND CONCOURSE                 ,EAST 184 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3760414,PASSENGER VEHICLE,,,,
09/30/2017,18:30,MANHATTAN,10035,40.802753,-73.93358,"(40.802753, -73.93358)",EAST 125 STREET                 ,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3760482,PASSENGER VEHICLE,PICK-UP TRUCK,,,
09/30/2017,18:30,QUEENS,11377,40.74998,-73.9054,"(40.74998, -73.9054)",,,37-11     57 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3760855,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
09/30/2017,18:30,,,40.742363,-73.87014,"(40.742363, -73.87014)",CORONA AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761097,PASSENGER VEHICLE,TAXI,,,
09/30/2017,18:30,,,40.739258,-73.93455,"(40.739258, -73.93455)",GALE AVENUE                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3760782,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,18:30,,,40.720478,-73.993996,"(40.720478, -73.993996)",BOWERY                          ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3761043,BICYCLE,PASSENGER VEHICLE,,,
09/30/2017,18:31,MANHATTAN,10037,40.814995,-73.93599,"(40.814995, -73.93599)",,,2289      5 AVENUE                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3760484,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,18:40,QUEENS,11420,40.666862,-73.8045,"(40.666862, -73.8045)",NORTH CONDUIT AVENUE            ,134 PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3760404,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,18:45,MANHATTAN,10021,,,,EAST 73 STREET                  ,FDR DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761974,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,18:50,BROOKLYN,11203,40.653923,-73.92867,"(40.653923, -73.92867)",EAST 52 STREET                  ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3761130,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
09/30/2017,18:50,QUEENS,11435,40.69321,-73.807884,"(40.69321, -73.807884)",,,104-13    INWOOD STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3760457,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,18:50,,,40.624958,-74.145775,"(40.624958, -74.145775)",WILLOW ROAD EAST                ,FOREST AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761105,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:00,BROOKLYN,11236,40.646423,-73.892006,"(40.646423, -73.892006)",,,10609     AVENUE J                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761102,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,19:00,BROOKLYN,11238,40.674664,-73.97025,"(40.674664, -73.97025)",,,10        GRAND ARMY PLAZA              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3761495,PASSENGER VEHICLE,,,,
09/30/2017,19:00,QUEENS,11368,,,,60 Avenue                       ,Otis Avenue,,0,0,0,0,0,0,0,0,Unspecified,,,,,3761096,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,19:00,,,40.61149,-73.972404,"(40.61149, -73.972404)",EAST 2 STREET                   ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3760619,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,19:00,,,40.835396,-73.92031,"(40.835396, -73.92031)",EAST 167 STREET                 ,,,1,0,0,0,0,0,1,0,Illness,Unspecified,,,,3760880,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:01,BROOKLYN,11213,40.677483,-73.93033,"(40.677483, -73.93033)",UTICA AVENUE                    ,ATLANTIC AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3762094,PASSENGER VEHICLE,,,,
09/30/2017,19:02,QUEENS,11385,,,,,,1         FOREST PARK DRIVE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Brakes Defective,,,,3761273,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:05,BRONX,10455,40.817684,-73.89853,"(40.817684, -73.89853)",KELLY STREET                    ,LONGWOOD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3760392,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:05,BROOKLYN,11230,40.613163,-73.95719,"(40.613163, -73.95719)",EAST 17 STREET                  ,AVENUE O,,0,0,0,0,0,0,0,0,Unspecified,,,,,3762415,PASSENGER VEHICLE,,,,
09/30/2017,19:10,BROOKLYN,11233,40.678604,-73.9167,"(40.678604, -73.9167)",,,1961      FULTON STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761155,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:10,,,40.618187,-74.14216,"(40.618187, -74.14216)",CRYSTAL AVENUE                  ,WATERS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,3761018,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:12,,,40.714527,-73.97481,"(40.714527, -73.97481)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3760958,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
09/30/2017,19:22,BRONX,10465,40.82871,-73.81654,"(40.82871, -73.81654)",RANDALL AVENUE                  ,VINCENT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3761192,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:25,MANHATTAN,10009,40.7276,-73.98531,"(40.7276, -73.98531)",1 AVENUE                        ,SAINT MARKS PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3761201,PASSENGER VEHICLE,,,,
09/30/2017,19:25,,,40.715473,-73.95185,"(40.715473, -73.95185)",UNION AVENUE                    ,MEEKER AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3760485,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,19:25,,,40.7626,-73.78826,"(40.7626, -73.78826)",194 STREET                      ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3760434,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/30/2017,19:30,BROOKLYN,11236,40.638577,-73.90414,"(40.638577, -73.90414)",REMSEN AVENUE                   ,AVENUE J,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761208,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,19:30,BROOKLYN,11236,40.63921,-73.904854,"(40.63921, -73.904854)",,,1262      REMSEN AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,3761210,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
09/30/2017,19:30,QUEENS,11419,40.681675,-73.8328,"(40.681675, -73.8328)",108 STREET                      ,107 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3761489,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:30,,,40.6845,-73.81428,"(40.6845, -73.81428)",109 AVENUE                      ,128 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3761592,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,19:30,,,,,,HORACE HARDING EXPRESSWAY       ,MAIN STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3760342,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,19:40,QUEENS,11354,40.775646,-73.84432,"(40.775646, -73.84432)",,,124-09    25 ROAD                       ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3760344,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,19:40,QUEENS,11693,40.587307,-73.81318,"(40.587307, -73.81318)",,,88-08     ROCKAWAY BEACH BOULEVARD      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3761550,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,19:45,STATEN ISLAND,10310,40.64289,-74.11386,"(40.64289, -74.11386)",BEMENT AVENUE                   ,RICHMOND TERRACE,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3761398,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,19:45,,,40.542057,-74.17747,"(40.542057, -74.17747)",ANNADALE ROAD                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3762395,PASSENGER VEHICLE,,,,
09/30/2017,19:49,,,40.751934,-73.97362,"(40.751934, -73.97362)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3760456,PASSENGER VEHICLE,TAXI,,,
09/30/2017,19:50,,,40.727776,-73.92902,"(40.727776, -73.92902)",,,,0,1,0,0,0,0,0,1,Passing or Lane Usage Improper,Unspecified,,,,3761841,MOTORCYCLE,,,,
09/30/2017,19:51,BROOKLYN,11204,40.626335,-73.97924,"(40.626335, -73.97924)",19 AVENUE                       ,50 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3761002,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,1:00,BROOKLYN,11214,40.60154,-73.994225,"(40.60154, -73.994225)",,,8611      BAY PARKWAY                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3760508,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,1:05,BROOKLYN,11207,40.69129,-73.90858,"(40.69129, -73.90858)",,,236       ELDERT STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3761571,PASSENGER VEHICLE,,,,
09/30/2017,1:09,,,40.68584,-73.97328,"(40.68584, -73.97328)",FULTON STREET                   ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3760254,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,1:10,BROOKLYN,11230,40.61415,-73.97291,"(40.61415, -73.97291)",AVENUE N                        ,EAST 2 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3761004,PASSENGER VEHICLE,,,,
09/30/2017,1:15,,,40.682503,-73.82131,"(40.682503, -73.82131)",120 STREET                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3760095,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,1:20,BROOKLYN,11218,,,,OCEAN PARKWAY                   ,AVENUE C,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3760629,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,1:20,QUEENS,11372,,,,73 street                       ,37 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3760709,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,1:20,,,40.773335,-73.94421,"(40.773335, -73.94421)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3760746,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/30/2017,1:30,BROOKLYN,11205,40.690727,-73.95708,"(40.690727, -73.95708)",,,497       DE KALB AVENUE                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3760278,SPORT UTILITY / STATION WAGON,TAXI,,,
09/30/2017,1:30,,,40.840286,-73.92147,"(40.840286, -73.92147)",GRANT HIGHWAY                   ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3760073,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,1:35,,,40.615414,-73.96144,"(40.615414, -73.96144)",AVENUE N                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3760337,SPORT UTILITY / STATION WAGON,BICYCLE,,,
09/30/2017,1:45,BROOKLYN,11212,40.66653,-73.90995,"(40.66653, -73.90995)",,,550       ROCKAWAY AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3760292,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
09/30/2017,1:48,BRONX,10466,40.89063,-73.85892,"(40.89063, -73.85892)",WHITE PLAINS ROAD               ,EAST 229 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,3761608,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,1:52,MANHATTAN,10035,40.79859,-73.933525,"(40.79859, -73.933525)",1 AVENUE                        ,EAST 120 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3760026,SPORT UTILITY / STATION WAGON,BICYCLE,,,
09/30/2017,1:54,,,40.602806,-74.062874,"(40.602806, -74.062874)",,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3761045,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,1:59,BRONX,10456,40.83345,-73.900085,"(40.83345, -73.900085)",,,631       JEFFERSON PLACE               ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,Unspecified,,,3760305,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
09/30/2017,20:00,BROOKLYN,11232,40.65274,-74.009384,"(40.65274, -74.009384)",41 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,3760511,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
09/30/2017,20:00,QUEENS,11369,40.764328,-73.86957,"(40.764328, -73.86957)",,,25-27     MCINTOSH STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3760700,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,20:00,,,40.833817,-73.886696,"(40.833817, -73.886696)",BRYANT AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3760308,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,20:00,,,40.71638,-73.89751,"(40.71638, -73.89751)",ELIOT AVENUE                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3761618,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,20:00,,,40.66525,-73.94816,"(40.66525, -73.94816)",NEW YORK AVENUE                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3760395,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,20:00,MANHATTAN,10033,40.852184,-73.941444,"(40.852184, -73.941444)",,,1380      RIVERSIDE DRIVE               ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3761967,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,20:08,,,40.715927,-73.80889,"(40.715927, -73.80889)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3760498,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,20:11,QUEENS,11385,,,,MYRTLE AVENUE                   ,SENECA AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,3761629,BICYCLE,PASSENGER VEHICLE,,,
09/30/2017,20:15,MANHATTAN,10018,40.75529,-73.99493,"(40.75529, -73.99493)",9 AVENUE                        ,WEST 37 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3762328,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,20:15,MANHATTAN,10036,40.754196,-73.982574,"(40.754196, -73.982574)",,,53        WEST 42 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3760384,SPORT UTILITY / STATION WAGON,,,,
09/30/2017,20:15,QUEENS,11357,40.785324,-73.80568,"(40.785324, -73.80568)",FRANCIS LEWIS BOULEVARD         ,LOCKE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3760343,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,20:20,,,40.771477,-73.91824,"(40.771477, -73.91824)",HOYT AVENUE NORTH               ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3761364,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2017,20:22,,,,,,BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3760857,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/30/2017,20:30,BRONX,10472,40.827297,-73.86919,"(40.827297, -73.86919)",WATSON AVENUE                   ,NOBLE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3761350,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/30/2017,20:30,BROOKLYN,11236,40.647472,-73.9063,"(40.647472, -73.9063)",,,918       EAST 96 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3761209,PASSENGER VEHICLE,,,,
09/30/2017,20:30,,,40.843678,-73.89426,"(40.843678, -73.89426)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3760935,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2017,20:30,,,40.873737,-73.90593,"(40.873737, -73.90593)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3761085,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
